RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,SurveyIndexArea,DateofCalculation
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,49,61,2010,9,18,1815,-9,30,D,53.5152,-3.7178,53.5455,-3.6873,36E6,43,V,-9,1,1,R,-9,FM,0,3881,147,30,-9,-9,-9,-9,-9,-9,-9,-9,45,4.2,-9,103,0.5,-9,-9,220,16,270,1,15.4,15.5,33.66,33.74,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,5,89,2010,9,21,1656,-9,30,D,54.6978,-3.6142,54.7307,-3.5947,38E6,15,V,-9,1,1,R,-9,FM,0,3889,70,30,-9,-9,-9,-9,-9,-9,-9,-9,14,4.2,-9,209,0.7,-9,-9,180,8,180,0.5,14.7,14.8,32.47,32.58,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,43,67,2010,9,19,1017,-9,30,D,53.8402,-3.4753,53.8218,-3.5232,36E6,28,V,-9,1,1,R,-9,FM,0,3794,98,30,-9,-9,-9,-9,-9,-9,-9,-9,232,4.1,-9,274,0.7,-9,-9,245,27,250,1.5,15.4,15.4,33.4,33.41,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,430,129,2010,9,27,1120,-9,30,D,52.5528,-5.8227,52.5193,-5.8307,34E4,67,V,-9,1,1,R,-9,FM,0,3709,234,30,-9,-9,-9,-9,-9,-9,-9,-9,191,4,-9,26,1.5,-9,-9,320,5,0,0,14.8,14.5,35.26,35.23,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,438,130,2010,9,27,1344,-9,30,D,52.1725,-6.1015,52.1398,-6.1303,33E3,74,V,-9,1,1,R,-9,FM,0,4170,259,30,-9,-9,-9,-9,-9,-9,-9,-9,211,4.5,-9,78,1.2,-9,-9,-9,0,-9,0,14.7,14.5,35.26,35.23,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,440,123,2010,9,26,1542,-9,30,D,53.14,-5.7295,53.17,-5.739,35E4,32,V,-9,1,1,R,-9,FM,0,3402,114,30,-9,-9,-9,-9,-9,-9,-9,-9,351,3.7,-9,204,2.4,-9,-9,0,17,0,1,14.3,14.3,34.52,34.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,441,121,2010,9,26,1147,-9,30,D,52.9397,-5.3755,52.9753,-5.3622,34E4,69,V,-9,1,1,R,-9,FM,0,4097,241,30,-9,-9,-9,-9,-9,-9,-9,-9,12,4.4,-9,354,1.5,-9,-9,320,12,10,1,14.7,14.7,34.67,34.69,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,442,120,2010,9,26,0929,-9,30,D,52.9842,-4.829,52.9548,-4.8532,34E5,62,V,-9,1,1,R,-9,FM,0,3704,217,30,-9,-9,-9,-9,-9,-9,-9,-9,210,4,-9,23,1.8,-9,-9,320,12,10,1,14.7,14.8,34.77,34.77,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,42,76,2010,9,20,1237,-9,30,D,53.9212,-3.856,53.9505,-3.8295,36E6,42,V,-9,1,1,R,-9,FM,0,3678,147,30,-9,-9,-9,-9,-9,-9,-9,-9,31,4,-9,268,0.8,-9,-9,240,18,240,1.5,15.2,15.2,34.05,34.08,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,421,122,2010,9,26,1334,-9,30,D,53.2083,-5.2257,53.2412,-5.2265,35E4,113,V,-9,1,1,R,-9,FM,0,3671,396,30,-9,-9,-9,-9,-9,-9,-9,-9,5,4,-9,191,1.2,-9,-9,10,6,0,1,14.6,14.9,34.61,34.79,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,423,74,2010,9,20,0935,-9,30,D,53.822,-4.1895,53.7983,-4.1535,36E5,53,V,-9,1,1,R,-9,FM,0,3565,183,30,-9,-9,-9,-9,-9,-9,-9,-9,132,3.8,-9,229,0.1,-9,-9,240,20,240,1.5,14.7,14.7,34.48,34.48,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,424,73,2010,9,20,0744,-9,30,D,53.9938,-4.4435,53.9803,-4.495,36E5,51,V,-9,1,1,R,-9,FM,0,3695,177,30,-9,-9,-9,-9,-9,-9,-9,-9,245,4,-9,71,0.2,-9,-9,240,22,240,1.5,14.5,14.5,34.42,34.43,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,425,101,2010,9,24,1048,-9,5,D,53.9265,-5.0613,53.9252,-5.063,36E4,69,A,-9,1,1,R,-9,FM,0,171,210,30,-9,-9,-9,-9,-9,-9,-9,-9,195,1.1,-9,192,0.2,-9,-9,10,20,10,3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,425,102,2010,9,24,1132,-9,15,D,53.9075,-5.0652,53.9233,-5.063,36E4,74,V,-9,1,1,R,-9,FM,0,1784,259,30,-9,-9,-9,-9,-9,-9,-9,-9,23,3.9,-9,207,0.6,-9,-9,10,20,10,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,405,104,2010,9,24,1457,-9,30,D,53.855,-5.1593,53.8407,-5.2167,36E4,65,V,-9,1,1,R,-9,FM,0,4095,227,30,-9,-9,-9,-9,-9,-9,-9,-9,234,4.4,-9,222,1.4,-9,-9,10,17,10,1,14.2,14.2,34.46,34.48,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,408,113,2010,9,25,1416,-9,30,D,53.669,-5.4625,53.6353,-5.4562,36E4,110,V,-9,1,1,R,-9,FM,0,3802,385,30,-9,-9,-9,-9,-9,-9,-9,-9,185,4.1,-9,213,1.5,-9,-9,10,13,20,1,13.9,12.1,34.35,34.46,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,409,114,2010,9,25,1542,-9,30,D,53.479,-5.3542,53.5005,-5.3178,35E4,85,V,-9,1,1,R,-9,FM,0,3383,298,30,-9,-9,-9,-9,-9,-9,-9,-9,35,3.7,-9,176,1.9,-9,-9,0,12,10,1,14.2,14.2,34.55,34.55,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,41,78,2010,9,20,1517,-9,30,D,53.9308,-3.6035,53.959,-3.5768,36E6,30,V,-9,1,1,R,-9,FM,0,3678,105,30,-9,-9,-9,-9,-9,-9,-9,-9,30,4,-9,263,0.2,-9,-9,240,16,240,1.5,15.5,15.4,33.61,33.61,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,416,47,2010,9,17,1115,-9,30,D,52.3822,-4.831,52.4138,-4.8168,33E5,48,V,-9,1,1,R,-9,FM,0,3594,168,30,-9,-9,-9,-9,-9,-9,-9,-9,3,3.9,-9,196,0.4,-9,-9,32,20,320,1.5,15.5,15.5,34.86,34.87,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,419,54,2010,9,18,0717,-9,30,D,53.4847,-4.1995,53.5065,-4.2452,35E5,44,V,-9,1,1,R,-9,FM,0,3905,157,30,-9,-9,-9,-9,-9,-9,-9,-9,329,4.2,-9,267,0.2,-9,-9,190,11,340,0.5,15,15,34.38,34.38,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,36,58,2010,9,18,1348,-9,30,D,53.4013,-3.6565,53.4097,-3.6022,35E6,17,V,-9,1,1,R,-9,FM,0,3689,60,30,-9,-9,-9,-9,-9,-9,-9,-9,67,4,-9,76,0.1,-9,-9,260,11,270,1,15.2,15.2,33.32,33.31,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,37,57,2010,9,18,1158,-9,30,D,53.3648,-3.7838,53.3508,-3.7307,35E6,18,V,-9,1,1,R,-9,FM,0,3847,66,30,-9,-9,-9,-9,-9,-9,-9,-9,114,4.2,-9,299,0.3,-9,-9,280,9,290,1,15.2,15.2,33.46,33.42,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,38,56,2010,9,18,1041,-9,30,D,53.3815,-3.9573,53.3835,-3.8995,35E6,22,V,-9,1,1,R,-9,FM,0,3854,84,30,-9,-9,-9,-9,-9,-9,-9,-9,95,4.2,-9,296,0.4,-9,-9,280,12,340,0.5,15.2,15.3,33.79,33.73,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,4,86,2010,9,21,1221,-9,30,D,54.7647,-3.8683,54.7577,-3.8125,38E6,21,V,-9,1,1,R,-9,FM,0,3677,74,30,-9,-9,-9,-9,-9,-9,-9,-9,93,4,-9,244,0.9,-9,-9,180,17,190,1,15.1,15,33.76,33.72,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,40,53,2010,9,18,0543,-9,30,D,53.3382,-4.116,53.338,-4.1728,35E5,17,V,-9,1,1,R,-9,FM,0,3719,59,30,-9,-9,-9,-9,-9,-9,-9,-9,274,4,-9,178,0.2,-9,-9,190,10,340,0.5,15.1,15,34.13,34.12,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,401,103,2010,9,24,1310,-9,30,D,53.7952,-4.764,53.7588,-4.7877,36E5,85,V,-9,1,1,R,-9,FM,0,4384,298,30,-9,-9,-9,-9,-9,-9,-9,-9,223,4.7,-9,215,1.3,-9,-9,10,17,10,1,14.3,14.3,34.47,34.46,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,309,50,2010,9,17,1729,-9,30,D,52.7253,-4.505,52.7055,-4.5572,34E5,36,V,-9,1,1,R,-9,FM,0,4150,126,30,-9,-9,-9,-9,-9,-9,-9,-9,237,4.5,-9,249,0.3,-9,-9,340,19,340,1,15.2,15.2,34.98,34.99,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,31,70,2010,9,19,1525,-9,30,D,53.5725,-3.3522,53.5582,-3.2998,36E6,22,V,-9,1,1,R,-9,FM,0,3831,77,30,-9,-9,-9,-9,-9,-9,-9,-9,115,4.1,-9,71,0.1,-9,-9,245,22,250,1.5,15.2,15.2,32.66,32.66,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,313,49,2010,9,17,1555,-9,15,D,52.8078,-4.2412,52.8197,-4.2203,34E5,17,V,-9,1,1,R,-9,FM,0,1942,59,30,-9,-9,-9,-9,-9,-9,-9,-9,60,4.2,-9,228,0.1,-9,-9,340,22,340,1,15.8,16.7,33.71,34.55,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,316,48,2010,9,17,1404,-9,30,D,52.63,-4.2875,52.6363,-4.3425,34E5,17,V,-9,1,1,R,-9,FM,0,3772,54,30,-9,-9,-9,-9,-9,-9,-9,-9,283,4.1,-9,69,0.1,-9,-9,340,24,340,2,15.7,15.8,34.22,34.13,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,32,60,2010,9,18,1632,-9,20,D,53.4663,-3.3487,53.4647,-3.3828,35E6,20,V,-9,1,1,R,-9,FM,0,2262,70,30,-9,-9,-9,-9,-9,-9,-9,-9,260,3.7,-9,101,0.8,-9,-9,220,16,270,1,15.1,15.1,32.22,33.31,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,321,46,2010,9,17,0835,-9,30,D,52.3403,-4.3413,52.3702,-4.3125,33E5,22,V,-9,1,1,R,-9,FM,0,3874,77,30,-9,-9,-9,-9,-9,-9,-9,-9,31,4.2,-9,197,0.2,-9,-9,340,10,320,1.5,16.2,16.6,34.46,34.14,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,27,65,2010,9,19,0744,-9,15,D,53.7943,-3.1393,53.7785,-3.1442,36E6,18,V,-9,1,1,R,-9,FM,0,1809,70,30,-9,-9,-9,-9,-9,-9,-9,-9,199,3.9,-9,56,0.6,-9,-9,245,22,250,1.5,14.9,15,33.09,33.38,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,28,66,2010,9,19,0842,-9,30,D,53.7488,-3.2658,53.7435,-3.3187,36E6,23,V,-9,1,1,R,-9,FM,0,3530,81,30,-9,-9,-9,-9,-9,-9,-9,-9,256,3.8,-9,24,0.1,-9,-9,245,28,250,1.5,15.1,15.2,33.19,29.51,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,3,85,2010,9,21,0927,-9,30,D,54.7977,-4.318,54.797,-4.2617,38E5,14,V,-9,1,1,R,-9,FM,0,3654,52,30,-9,-9,-9,-9,-9,-9,-9,-9,95,3.9,-9,51,0.3,-9,-9,200,10,190,1,15.3,15.3,34.08,34.09,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,30,71,2010,9,19,1659,-9,30,D,53.6645,-3.2458,53.6465,-3.2927,36E6,19,V,-9,1,1,R,-9,FM,0,3688,67,30,-9,-9,-9,-9,-9,-9,-9,-9,231,4,-9,88,0.8,-9,-9,240,30,250,1.5,15,15.1,32.79,32.87,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,302,118,2010,9,26,0613,-9,30,D,53.1852,-4.6735,53.1535,-4.6555,35E5,41,V,-9,1,1,R,-9,FM,0,3756,147,30,-9,-9,-9,-9,-9,-9,-9,-9,161,4.1,-9,59,0.5,-9,-9,350,11,0,1,14.8,14.9,34.54,34.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,305,119,2010,9,26,0736,-9,30,D,53.0717,-4.4392,53.045,-4.469,35E5,16,V,-9,1,1,R,-9,FM,0,3519,65,30,-9,-9,-9,-9,-9,-9,-9,-9,196,3.8,-9,32,0.8,-9,-9,30,12,0,1,14.6,14.7,34.21,34.26,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,214,111,2010,9,25,1052,-9,15,D,53.6503,-6.1208,53.6347,-6.1133,36E3,20,V,-9,1,1,R,-9,FM,0,1838,70,30,-9,-9,-9,-9,-9,-9,-9,-9,160,4,-9,350,0.4,-9,-9,340,10,340,1,13.8,13.8,34.21,34.16,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,22,77,2010,9,20,1347,-9,30,D,54.054,-3.884,54.0632,-3.8277,37E6,49,V,-9,1,1,R,-9,FM,0,3853,171,30,-9,-9,-9,-9,-9,-9,-9,-9,74,4.2,-9,253,0.6,-9,-9,240,15,240,1.5,15.3,15.2,34.02,34.06,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,220,112,2010,9,25,1206,-9,15,D,53.4632,-5.9495,53.4475,-5.9345,35E4,33,V,-9,1,1,R,-9,FM,0,2038,115,30,-9,-9,-9,-9,-9,-9,-9,-9,152,4.4,-9,182,0,-9,-9,340,9,340,1,13.9,13.9,34.14,34.25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,229,127,2010,9,27,0615,-9,30,D,53.2543,-5.9578,53.2177,-5.9462,35E4,26,V,-9,1,1,R,-9,FM,0,4180,95,30,-9,-9,-9,-9,-9,-9,-9,-9,169,4.5,-9,2,0.1,-9,-9,175,-9,-9,0,14.1,14,34.07,34.17,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,23,64,2010,9,19,0550,-9,30,D,53.9167,-3.2512,53.8993,-3.2973,36E6,19,V,-9,1,1,R,-9,FM,0,3558,70,30,-9,-9,-9,-9,-9,-9,-9,-9,250,3.8,-9,78,0.8,-9,-9,245,23,250,1.5,15.1,15.1,33.32,33.38,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,233,128,2010,9,27,0919,-9,15,D,52.794,-6.1025,52.7777,-6.106,34E3,17,V,-9,1,1,R,-9,FM,0,1909,65,30,-9,-9,-9,-9,-9,-9,-9,-9,192,4.1,-9,25,2.8,-9,-9,320,7,0,0,14.7,14.7,34.53,34.47,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,18,97,2010,9,22,1139,-9,30,D,54.338,-3.9185,54.3095,-3.9437,37E6,45,V,-9,1,1,R,-9,FM,0,3610,157,30,-9,-9,-9,-9,-9,-9,-9,-9,198,3.9,-9,317,0.8,-9,-9,200,18,180,1,15.4,15.4,33.72,21.95,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,19,96,2010,9,22,0953,-9,20,D,54.1428,-3.5707,54.1578,-3.5992,37E6,33,V,-9,1,1,R,-9,FM,0,2520,112,30,-9,-9,-9,-9,-9,-9,-9,-9,310,4.1,-9,342,0.4,-9,-9,150,20,160,1,15.3,15.3,33.75,31.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,2,83,2010,9,21,0556,-9,30,D,54.6855,-4.5078,54.7023,-4.5543,38E5,22,V,-9,1,1,R,-9,FM,0,3564,77,30,-9,-9,-9,-9,-9,-9,-9,-9,310,3.8,-9,75,1.7,-9,-9,190,22,190,1.5,15.1,15,34.13,34.12,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,203,108,2010,9,25,0617,-9,15,D,54.198,-5.7927,54.1673,-5.7998,37E4,25,V,-9,1,1,R,-9,FM,0,3478,87,30,-9,-9,-9,-9,-9,-9,-9,-9,189,7.5,-9,214,0.5,-9,-9,340,10,340,1,13.7,13.7,34.28,34.29,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,206,109,2010,9,25,0758,-9,30,D,53.9212,-6.0575,53.892,-6.0853,36E3,26,V,-9,1,1,R,-9,FM,0,3711,91,30,-9,-9,-9,-9,-9,-9,-9,-9,216,4,-9,355,0.7,-9,-9,340,14,340,1,13.8,13.8,34.14,34.18,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,213,110,2010,9,25,0921,-9,30,D,53.7937,-5.9188,53.7638,-5.9042,36E4,45,V,-9,1,1,R,-9,FM,0,3461,157,30,-9,-9,-9,-9,-9,-9,-9,-9,163,3.7,-9,353,0.7,-9,-9,340,14,340,1,13.8,13.5,34.21,34.39,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,138,20,2010,9,13,1639,-9,30,D,51.5442,-4.5472,51.5347,-4.5977,32E5,31,V,-9,1,1,R,-9,FM,0,3633,108,30,-9,-9,-9,-9,-9,-9,-9,-9,253,3.9,-9,82,0.6,-9,-9,245,27,240,2.5,17,17,34.3,34.43,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,139,30,2010,9,15,0901,-9,30,D,51.5073,-4.1668,51.5087,-4.2208,32E5,38,V,-9,1,1,R,-9,FM,0,3739,136,30,-9,-9,-9,-9,-9,-9,-9,-9,272,4,-9,105,0.8,-9,-9,280,30,280,2,16.7,17,33.6,34.06,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,14,84,2010,9,21,0804,-9,30,D,54.7178,-4.1477,54.6988,-4.1965,38E5,29,V,-9,1,1,R,-9,FM,0,3792,101,30,-9,-9,-9,-9,-9,-9,-9,-9,240,4.1,-9,78,1.3,-9,-9,200,18,190,1,15.2,15.3,34.08,34.09,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,15,88,2010,9,21,1501,-9,30,D,54.5933,-3.9387,54.6035,-3.8828,38E6,35,V,-9,1,1,R,-9,FM,0,3775,119,30,-9,-9,-9,-9,-9,-9,-9,-9,87,4.1,-9,259,0.6,-9,-9,180,16,190,1,15.4,15.3,33.92,33.91,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,16,93,2010,9,22,0558,-9,30,D,54.4643,-3.6883,54.4475,-3.7012,37E6,24,V,-9,1,1,R,-9,FM,0,2069,87,30,-9,-9,-9,-9,-9,-9,-9,-9,196,2.2,-9,129,0.7,-9,-9,150,23,160,1,15.1,15.2,33.05,33.21,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,17,94,2010,9,22,0652,-9,30,D,54.3777,-3.6765,54.3478,-3.7052,37E6,28,V,-9,1,1,R,-9,FM,0,3829,98,30,-9,-9,-9,-9,-9,-9,-9,-9,215,4.1,-9,140,0.7,-9,-9,150,23,160,1,15.4,15.4,33.38,33.49,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,132,4,2010,9,12,0832,-9,30,D,51.2357,-4.939,51.2685,-4.9098,31E5,67,V,-9,1,1,R,-9,FM,0,4223,234,30,-9,-9,-9,-9,-9,-9,-9,-9,34,4.6,-9,21,0.3,-9,-9,345,17,330,2,15.6,14.5,35.51,35.51,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,133,3,2010,9,12,0600,-9,30,D,51.0407,-4.6882,51.0445,-4.7347,31E5,55,V,-9,1,1,R,-9,FM,0,3247,192,30,-9,-9,-9,-9,-9,-9,-9,-9,262,3.5,-9,58,2.5,-9,-9,345,17,310,2,15.8,15.4,35.43,35.48,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,134,14,2010,9,13,0723,-9,30,D,51.667,-4.4913,51.6662,-4.5483,32E5,22,V,-9,1,1,R,-9,FM,0,3933,77,30,-9,-9,-9,-9,-9,-9,-9,-9,268,4.2,-9,50,0.7,-9,-9,225,24,260,1.5,16.9,16.9,34.15,34.36,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,135,32,2010,9,15,1226,-9,30,D,51.4665,-4.6215,51.4768,-4.6712,31E5,52,V,-9,1,1,R,-9,FM,0,3638,189,30,-9,-9,-9,-9,-9,-9,-9,-9,285,3.9,-9,270,0.7,-9,-9,280,36,280,2,16.5,16.2,34.91,35.26,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,136,19,2010,9,13,1354,-9,30,D,51.6038,-4.6123,51.6018,-4.6672,32E5,35,V,-9,1,1,R,-9,FM,0,3806,122,30,-9,-9,-9,-9,-9,-9,-9,-9,258,4.1,-9,233,1.1,-9,-9,240,28,240,2,16.9,16.8,34.5,34.48,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,137,17,2010,9,13,1149,-9,30,D,51.5705,-4.4802,51.5888,-4.4347,32E5,34,V,-9,1,1,R,-9,FM,0,3757,119,30,-9,-9,-9,-9,-9,-9,-9,-9,68,4.1,-9,299,1.4,-9,-9,225,30,240,2,17,17,34.44,34.42,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4A,-9,-9,-9,102,123,2010,7,29,1254,-9,30,D,52.236,1.6768,52.2648,1.6935,33F1,16,V,-9,1,1,R,-9,FM,-9,-9,49,-9,-9,-9,-9,-9,-9,-9,-9,-9,16,-9,-9,-9,-9,-9,-9,320,10,310,0.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
HH,BTS,3,GB,74E9,BT4A,-9,-9,-9,103,126,2010,7,30,0735,-9,31,D,52.2905,1.7323,52.256,1.7195,33F1,18,V,-9,1,1,R,-9,FM,-9,-9,70,-9,-9,-9,-9,-9,-9,-9,-9,-9,192,-9,-9,-9,-9,-9,-9,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20231207
